,median,lower,upper,cases,one,hl-0.5,hl0.0,hl0.5,hl1.5,hl2.0,hl2.5,hl3.0,hl3.5
2020-07-17,1.5831663326653307,0.501002004008016,2.6052104208416833,34.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-18,1.3226452905811623,0.32064128256513025,2.3046092184368736,34.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-19,1.0420841683366733,0.16032064128256512,2.024048096192385,32.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-20,0.8617234468937875,0.08016032064128256,1.8436873747494988,31.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-21,0.9619238476953907,0.12024048096192384,1.9438877755511021,33.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-22,1.2024048096192383,0.24048096192384769,2.1843687374749496,36.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-23,1.3827655310621243,0.4008016032064128,2.344689378757515,39.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-24,1.3627254509018036,0.4008016032064128,2.284569138276553,41.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-25,1.2024048096192383,0.3006012024048096,2.1042084168336674,41.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-26,1.0420841683366733,0.18036072144288576,1.9238476953907815,40.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-27,1.002004008016032,0.16032064128256512,1.8837675350701402,41.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-28,1.0420841683366733,0.18036072144288576,1.9238476953907815,42.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-29,1.1623246492985972,0.280561122244489,2.024048096192385,44.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
