,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-07-09,1.1623246492985972,0.7615230460921844,1.56312625250501,219.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-10,1.3827655310621243,0.9819639278557114,1.7635270541082164,254.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-11,1.5430861723446894,1.1623246492985972,1.9038076152304608,278.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-12,1.6032064128256511,1.2625250501002003,1.9639278557114228,313.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-13,1.4829659318637274,1.1422845691382766,1.8236472945891782,337.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-14,1.3827655310621243,1.062124248496994,1.7034068136272544,351.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-15,1.442885771543086,1.1422845691382766,1.7434869739478958,403.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-16,1.3226452905811623,1.0220440881763526,1.6232464929859718,408.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-17,1.3627254509018036,1.062124248496994,1.6432865731462925,433.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-18,1.3627254509018036,1.0821643286573146,1.6432865731462925,493.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-19,1.442885771543086,1.1623246492985972,1.7034068136272544,525.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-20,1.342685370741483,1.0821643286573146,1.6032064128256511,534.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-21,1.2625250501002003,1.002004008016032,1.503006012024048,571.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-22,1.122244488977956,0.8817635270541082,1.3827655310621243,567.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-23,1.3026052104208417,1.062124248496994,1.5430861723446894,634.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-24,1.2625250501002003,1.0420841683366733,1.503006012024048,666.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-25,1.3226452905811623,1.1022044088176353,1.5430861723446894,688.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-26,1.282565130260521,1.062124248496994,1.503006012024048,749.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-27,1.3026052104208417,1.0821643286573146,1.503006012024048,789.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-28,1.2625250501002003,1.062124248496994,1.4829659318637274,807.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-29,1.2424849699398797,1.0420841683366733,1.4629258517034067,866.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-30,1.3627254509018036,1.1623246492985972,1.56312625250501,968.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-31,1.4629258517034067,1.2625250501002003,1.6432865731462925,1048.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-01,1.5230460921843687,1.342685370741483,1.7034068136272544,1170.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-02,1.4629258517034067,1.282565130260521,1.6232464929859718,1259.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-03,1.3827655310621243,1.222444889779559,1.5430861723446894,1313.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-04,1.2024048096192383,1.0420841683366733,1.3827655310621243,1326.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-05,1.062124248496994,0.9018036072144289,1.222444889779559,1311.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-06,0.9619238476953907,0.781563126252505,1.122244488977956,1278.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-07,1.002004008016032,0.8416833667334669,1.1623246492985972,1332.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
