,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-06-20,0.7014028056112224,0.04008016032064128,1.9639278557114228,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-21,0.6412825651302605,0.02004008016032064,1.9238476953907815,11.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-22,0.5811623246492986,0.02004008016032064,1.8837675350701402,9.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-23,0.7615230460921844,0.02004008016032064,2.244488977955912,8.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-24,0.8416833667334669,0.04008016032064128,2.444889779559118,8.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-25,0.9418837675350701,0.04008016032064128,2.6452905811623246,7.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-26,0.9418837675350701,0.04008016032064128,2.7054108216432864,6.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-27,1.222444889779559,0.06012024048096192,3.106212424849699,8.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-28,1.5430861723446894,0.12024048096192384,3.44689378757515,9.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-29,2.004008016032064,0.3006012024048096,3.787575150300601,11.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-30,1.6833667334669338,0.2004008016032064,3.3667334669338675,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-01,1.4829659318637274,0.16032064128256512,3.0861723446893787,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-02,1.222444889779559,0.1002004008016032,2.7454909819639277,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-03,1.1022044088176353,0.08016032064128256,2.6252505010020037,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-04,0.9218436873747494,0.04008016032064128,2.4048096192384767,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-05,1.122244488977956,0.08016032064128256,2.665330661322645,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-06,0.9218436873747494,0.04008016032064128,2.444889779559118,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-07,1.122244488977956,0.08016032064128256,2.7254509018036073,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
