,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-07-05,1.1022044088176353,0.721442885771543,1.4829659318637274,260.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-06,1.122244488977956,0.7414829659318637,1.4829659318637274,265.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-07,1.222444889779559,0.8617234468937875,1.5831663326653307,269.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-08,1.1422845691382766,0.781563126252505,1.4829659318637274,281.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-09,1.2024048096192383,0.8617234468937875,1.56312625250501,299.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-10,1.3026052104208417,0.9619238476953907,1.6432865731462925,320.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-11,1.342685370741483,1.002004008016032,1.6633266533066131,341.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-12,1.2024048096192383,0.8617234468937875,1.5230460921843687,336.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-13,1.0821643286573146,0.7615230460921844,1.4028056112224447,338.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-14,0.9619238476953907,0.6412825651302605,1.282565130260521,335.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-15,1.0220440881763526,0.6813627254509018,1.3226452905811623,339.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-16,1.0220440881763526,0.7014028056112224,1.342685370741483,343.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-17,1.0220440881763526,0.6813627254509018,1.3226452905811623,338.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-18,0.9819639278557114,0.6613226452905812,1.3026052104208417,337.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-19,1.0420841683366733,0.721442885771543,1.3627254509018036,352.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-20,1.1823647294589177,0.8617234468937875,1.4829659318637274,373.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-21,1.2424849699398797,0.9418837675350701,1.5430861723446894,388.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-22,1.1623246492985972,0.8617234468937875,1.4629258517034067,389.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-23,1.1022044088176353,0.8016032064128256,1.4028056112224447,397.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-24,1.2024048096192383,0.9218436873747494,1.503006012024048,436.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-25,1.3827655310621243,1.1022044088176353,1.6633266533066131,483.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-26,1.4228456913827654,1.1623246492985972,1.7034068136272544,510.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-27,1.342685370741483,1.062124248496994,1.5831663326653307,531.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-28,1.222444889779559,0.9819639278557114,1.4829659318637274,553.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-29,1.2024048096192383,0.9418837675350701,1.442885771543086,574.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-30,1.2024048096192383,0.9619238476953907,1.442885771543086,597.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-31,1.1623246492985972,0.9218436873747494,1.4028056112224447,607.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-01,1.1823647294589177,0.9418837675350701,1.4228456913827654,639.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-02,1.222444889779559,0.9819639278557114,1.4629258517034067,679.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-03,1.222444889779559,1.002004008016032,1.4629258517034067,695.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-04,1.1823647294589177,0.9418837675350701,1.4028056112224447,708.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-05,1.122244488977956,0.9018036072144289,1.342685370741483,731.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-06,1.1623246492985972,0.9418837675350701,1.3627254509018036,759.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-07,1.1823647294589177,0.9619238476953907,1.3827655310621243,785.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-08,1.1422845691382766,0.9218436873747494,1.342685370741483,794.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-09,1.122244488977956,0.9218436873747494,1.342685370741483,817.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-10,1.1823647294589177,0.9619238476953907,1.3827655310621243,867.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-11,1.2424849699398797,1.0420841683366733,1.442885771543086,916.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-12,1.2625250501002003,1.0821643286573146,1.4629258517034067,955.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-13,1.2625250501002003,1.062124248496994,1.442885771543086,1006.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-14,1.222444889779559,1.0420841683366733,1.4028056112224447,1045.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-15,1.2424849699398797,1.062124248496994,1.4228456913827654,1104.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-16,1.222444889779559,1.0420841683366733,1.4028056112224447,1142.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-17,1.1623246492985972,0.9819639278557114,1.342685370741483,1148.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-18,1.0220440881763526,0.8416833667334669,1.2024048096192383,1117.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-19,0.9418837675350701,0.7615230460921844,1.122244488977956,1106.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-20,0.8216432865731462,0.6412825651302605,1.002004008016032,1040.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-21,0.781563126252505,0.6012024048096192,0.9619238476953907,983.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-22,0.6613226452905812,0.4609218436873747,0.8416833667334669,908.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-23,0.6212424849699398,0.42084168336673344,0.8016032064128256,830.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-24,0.6012024048096192,0.3807615230460922,0.8016032064128256,779.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-25,0.6813627254509018,0.4609218436873747,0.8817635270541082,756.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-26,0.7615230460921844,0.5410821643286573,0.9819639278557114,724.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-27,0.9418837675350701,0.7414829659318637,1.1623246492985972,757.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-28,1.1022044088176353,0.9018036072144289,1.3226452905811623,805.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-29,1.282565130260521,1.0821643286573146,1.503006012024048,856.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-30,1.3026052104208417,1.1022044088176353,1.503006012024048,905.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-31,1.2424849699398797,1.0420841683366733,1.4228456913827654,925.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-01,1.1823647294589177,0.9819639278557114,1.3627254509018036,949.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-02,1.1422845691382766,0.9418837675350701,1.3226452905811623,982.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-03,1.122244488977956,0.9218436873747494,1.3026052104208417,992.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-04,1.1022044088176353,0.9218436873747494,1.282565130260521,1008.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-05,1.0821643286573146,0.9018036072144289,1.2625250501002003,1032.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-06,1.122244488977956,0.9418837675350701,1.3026052104208417,1065.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-07,1.1422845691382766,0.9619238476953907,1.3226452905811623,1092.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-08,1.122244488977956,0.9619238476953907,1.3026052104208417,1114.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-09,1.1022044088176353,0.9218436873747494,1.2625250501002003,1126.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-10,1.062124248496994,0.9018036072144289,1.2424849699398797,1138.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-11,1.002004008016032,0.8216432865731462,1.1623246492985972,1110.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-12,0.9218436873747494,0.7414829659318637,1.1022044088176353,1076.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-13,0.8416833667334669,0.6613226452905812,1.0220440881763526,1039.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-14,0.8416833667334669,0.6613226452905812,1.0220440881763526,1018.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-15,0.8617234468937875,0.6813627254509018,1.0420841683366733,996.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-16,0.8617234468937875,0.6613226452905812,1.0420841683366733,955.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-17,0.8617234468937875,0.6613226452905812,1.0420841683366733,935.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-18,0.8817635270541082,0.7014028056112224,1.0821643286573146,934.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-19,0.9018036072144289,0.721442885771543,1.1022044088176353,906.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-20,0.8817635270541082,0.6813627254509018,1.0821643286573146,871.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-21,0.8016032064128256,0.6012024048096192,1.002004008016032,833.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-22,0.8216432865731462,0.6212424849699398,1.0220440881763526,821.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-23,0.9418837675350701,0.7414829659318637,1.1422845691382766,846.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-24,1.062124248496994,0.8617234468937875,1.2625250501002003,867.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-25,1.122244488977956,0.9218436873747494,1.3226452905811623,880.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-26,1.062124248496994,0.8617234468937875,1.2625250501002003,879.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-27,1.0220440881763526,0.8216432865731462,1.2024048096192383,875.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-28,0.9619238476953907,0.7615230460921844,1.1623246492985972,863.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-29,0.9018036072144289,0.7014028056112224,1.1022044088176353,832.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-30,0.8416833667334669,0.6412825651302605,1.062124248496994,803.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-01,0.8617234468937875,0.6613226452905812,1.062124248496994,798.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-02,0.9218436873747494,0.721442885771543,1.1422845691382766,799.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-03,1.0220440881763526,0.8216432865731462,1.2424849699398797,818.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-10-04,1.0420841683366733,0.8416833667334669,1.2625250501002003,822.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
