,median,lower,upper,cases,one,hl-2.0,hl0.0,hl2.0,hl4.0,hl6.0,hl8.0,hl10.0
2020-09-18,1.2024048096192383,0.5410821643286573,1.8436873747494988,84.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-19,1.1422845691382766,0.48096192384769537,1.7635270541082164,86.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-20,1.1422845691382766,0.48096192384769537,1.7635270541082164,88.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-21,1.1623246492985972,0.5410821643286573,1.783567134268537,93.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-22,1.1022044088176353,0.48096192384769537,1.723446893787575,92.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-23,1.1422845691382766,0.5210420841683366,1.7434869739478958,96.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-24,1.122244488977956,0.501002004008016,1.7034068136272544,100.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-25,1.282565130260521,0.7014028056112224,1.8637274549098195,109.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-26,1.282565130260521,0.7014028056112224,1.8436873747494988,113.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-27,1.0821643286573146,0.5210420841683366,1.6432865731462925,106.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-28,0.8216432865731462,0.24048096192384769,1.3827655310621243,98.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-29,0.6613226452905812,0.12024048096192384,1.2424849699398797,93.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-30,0.6212424849699398,0.08016032064128256,1.222444889779559,85.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-01,0.8016032064128256,0.2004008016032064,1.4228456913827654,88.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-02,0.9218436873747494,0.280561122244489,1.5230460921843687,89.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-03,1.282565130260521,0.6613226452905812,1.8837675350701402,100.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-04,1.2424849699398797,0.6212424849699398,1.8236472945891782,101.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-05,1.282565130260521,0.7014028056112224,1.8637274549098195,106.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-06,1.2424849699398797,0.6613226452905812,1.8036072144288577,115.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-07,1.122244488977956,0.561122244488978,1.6833667334669338,109.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-08,1.1623246492985972,0.6012024048096192,1.7034068136272544,117.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-09,1.0220440881763526,0.4609218436873747,1.56312625250501,117.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-10-10,1.222444889779559,0.6813627254509018,1.7635270541082164,125.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
